"release_date","region","issue","epiweek","lag","num_ili","num_patients","num_providers","num_age_0","num_age_1","num_age_2","num_age_3","num_age_4","num_age_5","wili","ili"
2017-10-24,"hhs3",2017-10-01,2015-10-25,101,1939,135874,280,454,740,NA,467,168,110,1.39535,1.42706
2017-10-24,"hhs3",2017-10-01,2015-11-01,100,2363,144751,285,648,852,NA,577,161,125,1.53447,1.63246
2017-10-24,"hhs3",2017-10-01,2015-11-08,99,2275,139290,283,606,805,NA,581,167,116,1.57587,1.63328
2017-10-24,"hhs3",2017-10-01,2015-11-15,98,2468,137775,281,625,961,NA,571,184,127,1.72001,1.79133
2017-10-24,"hhs3",2017-10-01,2015-11-22,97,2456,118151,283,721,907,NA,519,182,127,2.17414,2.0787
2017-10-24,"hhs3",2017-10-01,2015-11-29,96,2770,142422,290,780,927,NA,712,220,131,1.83996,1.94492
2017-10-24,"hhs3",2017-10-01,2015-12-06,95,2909,140122,289,788,1068,NA,686,206,161,2.02023,2.07605
2017-10-24,"hhs3",2017-10-01,2015-12-13,94,3165,138378,288,960,1084,NA,689,253,179,2.27837,2.28721
2017-10-24,"hhs3",2017-10-01,2015-12-20,93,3193,118286,274,1054,945,NA,738,278,178,2.81511,2.69939
2017-10-24,"hhs3",2017-10-01,2015-12-27,92,3426,129604,277,1172,857,NA,781,349,267,2.97706,2.64344
2017-10-24,"hhs3",2017-10-01,2016-01-03,91,3053,135084,281,827,891,NA,833,314,188,2.38365,2.26008
2017-10-24,"hhs3",2017-10-01,2016-01-10,90,2856,131288,279,766,948,NA,709,252,181,2.32746,2.17537
2017-10-24,"hhs3",2017-10-01,2016-01-17,89,2346,110535,280,655,758,NA,597,218,118,2.28403,2.1224
2017-10-24,"hhs3",2017-10-01,2016-01-24,88,2594,130363,290,728,857,NA,641,232,136,2.23747,1.98983
2017-10-24,"hhs3",2017-10-01,2016-01-31,87,2276,127669,280,550,781,NA,582,236,127,1.9545,1.78274
2017-10-24,"hhs3",2017-10-01,2016-02-07,86,2607,128231,288,607,904,NA,696,260,140,2.25924,2.03305
2017-10-24,"hhs3",2017-10-01,2016-02-14,85,3121,133058,296,648,1017,NA,975,311,170,2.5782,2.34559
2017-10-24,"hhs3",2017-10-01,2016-02-21,84,3900,140015,281,746,1349,NA,1180,453,172,2.92751,2.78542
2017-10-24,"hhs3",2017-10-01,2016-02-28,83,4713,143700,268,889,1726,NA,1403,507,188,3.28807,3.27975
2017-10-24,"hhs3",2017-10-01,2016-03-06,82,5788,150047,269,997,1992,NA,1849,683,267,3.98252,3.85746
2017-10-24,"hhs3",2017-10-01,2016-03-13,81,5038,146393,263,834,1766,NA,1583,557,298,3.21284,3.44142
2017-10-24,"hhs3",2017-10-01,2016-03-20,80,4355,143275,266,875,1480,NA,1283,459,258,2.99606,3.03961
2017-10-24,"hhs3",2017-10-01,2016-03-27,79,3749,136281,263,739,1171,NA,1138,466,235,2.50992,2.75093
2017-10-24,"hhs3",2017-10-01,2016-04-03,78,3222,137346,260,571,1067,NA,1000,371,213,2.08681,2.3459
2017-10-24,"hhs3",2017-10-01,2016-04-10,77,3339,139563,268,587,1175,NA,968,400,209,2.18209,2.39247
2017-10-24,"hhs3",2017-10-01,2016-04-17,76,3587,143225,262,610,1349,NA,1031,373,224,2.28142,2.50445
2017-10-24,"hhs3",2017-10-01,2016-04-24,75,3341,139572,257,517,1314,NA,956,332,222,2.1751,2.39375
2017-10-24,"hhs3",2017-10-01,2016-05-01,74,2740,134568,265,457,1116,NA,722,289,156,1.88369,2.03615
2017-10-24,"hhs3",2017-10-01,2016-05-08,73,2382,132526,254,501,908,NA,643,204,126,1.7257,1.79738
2017-10-24,"hhs3",2017-10-01,2016-05-15,72,2181,129672,256,439,834,NA,586,201,121,1.66207,1.68194
2017-10-24,"hhs3",2017-10-01,2016-05-22,71,2122,126807,237,530,791,NA,498,155,148,1.53578,1.67341
2017-10-24,"hhs3",2017-10-01,2016-05-29,70,2051,122934,239,575,753,NA,446,160,117,1.76657,1.66837
2017-10-24,"hhs3",2017-10-01,2016-06-05,69,1703,126134,241,490,616,NA,383,124,90,1.48481,1.35015
2017-10-24,"hhs3",2017-10-01,2016-06-12,68,1604,118958,228,445,591,NA,380,119,69,1.24603,1.34838
2017-10-24,"hhs3",2017-10-01,2016-06-19,67,1355,110762,221,416,446,NA,318,106,69,1.27777,1.22334
2017-10-24,"hhs3",2017-10-01,2016-06-26,66,1281,106334,217,386,434,NA,302,93,66,1.17232,1.20469
2017-10-24,"hhs3",2017-10-01,2016-07-03,65,1169,106586,215,321,429,NA,263,100,56,1.08185,1.09677
2017-10-24,"hhs3",2017-10-01,2016-07-10,64,1049,111805,213,285,382,NA,239,89,54,0.966718,0.938241
2017-10-24,"hhs3",2017-10-01,2016-07-17,63,976,108875,212,289,350,NA,207,70,60,0.960438,0.896441
2017-10-24,"hhs3",2017-10-01,2016-07-24,62,1008,105025,211,259,365,NA,266,64,54,0.973083,0.959771
2017-10-24,"hhs3",2017-10-01,2016-07-31,61,905,101589,204,270,307,NA,220,63,45,0.964079,0.890844
2017-10-24,"hhs3",2017-10-01,2016-08-07,60,996,104034,202,253,358,NA,231,84,70,0.958014,0.957379
2017-10-24,"hhs3",2017-10-01,2016-08-14,59,935,106183,220,249,350,NA,216,81,39,0.86297,0.880555
2017-10-24,"hhs3",2017-10-01,2016-08-21,58,1151,114337,231,292,442,NA,280,84,53,0.919978,1.00667
2017-10-24,"hhs3",2017-10-01,2016-08-28,57,1278,118099,237,302,524,NA,307,84,61,1.07718,1.08214
2017-10-24,"hhs3",2017-10-01,2016-09-04,56,1315,117137,240,305,505,NA,315,110,80,1.14754,1.12262
2017-10-24,"hhs3",2017-10-01,2016-09-11,55,1548,130314,246,356,592,NA,388,141,71,1.00533,1.1879
2017-10-24,"hhs3",2017-10-01,2016-09-18,54,1720,129480,248,379,717,NA,398,140,86,1.0972,1.32839
2017-10-24,"hhs3",2017-10-01,2016-09-25,53,1782,126648,246,396,698,NA,449,157,82,1.16354,1.40705
2018-10-05,"hhs3",2018-09-23,2016-10-02,103,1888,133628,295,416,743,NA,443,177,109,1.1181,1.41288
2018-10-05,"hhs3",2018-09-23,2016-10-09,102,1960,135385,300,417,737,NA,511,158,137,1.08883,1.44772
2018-10-05,"hhs3",2018-09-23,2016-10-16,101,2090,158844,302,506,765,NA,524,177,118,1.17636,1.31576
2018-10-05,"hhs3",2018-09-23,2016-10-23,100,2235,151316,299,551,819,NA,548,205,112,1.22343,1.47704
2018-10-05,"hhs3",2018-09-23,2016-10-30,99,2418,147338,302,630,886,NA,566,218,118,1.35918,1.64112
2018-10-05,"hhs3",2018-09-23,2016-11-06,98,2361,145123,302,673,795,NA,564,199,130,1.42255,1.6269
2018-10-05,"hhs3",2018-09-23,2016-11-13,97,2463,138020,300,737,815,NA,583,199,129,1.44312,1.78452
2018-10-05,"hhs3",2018-09-23,2016-11-20,96,2455,117414,300,769,789,NA,576,177,144,1.74561,2.09089
2018-10-05,"hhs3",2018-09-23,2016-11-27,95,2620,138739,296,757,799,NA,688,223,153,1.4863,1.88844
2018-10-05,"hhs3",2018-09-23,2016-12-04,94,2653,134104,303,793,869,NA,625,226,140,1.62466,1.97832
2018-10-05,"hhs3",2018-09-23,2016-12-11,93,2821,129937,296,789,944,NA,717,246,125,1.91967,2.17105
2018-10-05,"hhs3",2018-09-23,2016-12-18,92,3316,128093,299,864,1052,NA,835,359,206,2.22379,2.58874
2018-10-05,"hhs3",2018-09-23,2016-12-25,91,4233,131698,291,1076,1015,NA,1096,579,467,3.05115,3.21417
2018-10-05,"hhs3",2018-09-23,2017-01-01,90,4146,143317,307,891,1074,NA,1187,558,436,2.70326,2.89289
2018-10-05,"hhs3",2018-09-23,2017-01-08,89,3840,128276,287,765,1160,NA,1081,490,344,2.81366,2.99355
2018-10-05,"hhs3",2018-09-23,2017-01-15,88,4457,144794,304,708,1605,NA,1238,579,327,3.09968,3.07817
2018-10-05,"hhs3",2018-09-23,2017-01-22,87,4737,146070,302,841,1757,NA,1293,520,326,3.45232,3.24297
2018-10-05,"hhs3",2018-09-23,2017-01-29,86,5375,146995,307,809,2209,NA,1383,582,392,3.73339,3.65659
2018-10-05,"hhs3",2018-09-23,2017-02-05,85,7440,152257,303,922,3158,NA,2021,818,521,5.14024,4.88647
2018-10-05,"hhs3",2018-09-23,2017-02-12,84,8404,155882,309,1083,3672,NA,2216,889,544,5.20003,5.39126
2018-10-05,"hhs3",2018-09-23,2017-02-19,83,9685,165502,310,1298,4012,NA,2646,1047,682,5.04643,5.85189
2018-10-05,"hhs3",2018-09-23,2017-02-26,82,5834,155874,311,825,2239,NA,1631,714,425,3.22344,3.74277
2018-10-05,"hhs3",2018-09-23,2017-03-05,81,5370,154549,310,812,2083,NA,1431,615,429,3.16441,3.47463
2018-10-05,"hhs3",2018-09-23,2017-03-12,80,5230,147230,306,713,1993,NA,1491,637,396,3.37065,3.55227
2018-10-05,"hhs3",2018-09-23,2017-03-19,79,5668,157449,302,792,2220,NA,1575,698,383,3.04208,3.5999
2018-10-05,"hhs3",2018-09-23,2017-03-26,78,5414,152419,298,744,2122,NA,1488,694,366,3.18057,3.55205
2018-10-05,"hhs3",2018-09-23,2017-04-02,77,3666,148889,301,617,1368,NA,983,409,289,2.2263,2.46224
2018-10-05,"hhs3",2018-09-23,2017-04-09,76,2365,137700,292,407,737,NA,677,325,219,1.68528,1.7175
2018-10-05,"hhs3",2018-09-23,2017-04-16,75,1852,138703,294,371,551,NA,532,230,168,1.4153,1.33523
2018-10-05,"hhs3",2018-09-23,2017-04-23,74,1466,136240,286,264,533,NA,408,137,124,1.08681,1.07604
2018-10-05,"hhs3",2018-09-23,2017-04-30,73,1346,131281,269,311,484,NA,307,138,106,1.05564,1.02528
2018-10-05,"hhs3",2018-09-23,2017-05-07,72,1167,132289,279,271,404,NA,306,102,84,0.881369,0.88216
2018-10-05,"hhs3",2018-09-23,2017-05-14,71,1132,128351,269,211,428,NA,283,118,92,0.983731,0.881957
2018-10-05,"hhs3",2018-09-23,2017-05-21,70,1152,121654,253,290,405,NA,284,98,75,0.875947,0.946948
2018-10-05,"hhs3",2018-09-23,2017-05-28,69,1145,109358,248,295,411,NA,278,89,72,1.03431,1.04702
2018-10-05,"hhs3",2018-09-23,2017-06-04,68,949,105855,229,271,316,NA,226,83,53,0.867823,0.896509
2018-10-05,"hhs3",2018-09-23,2017-06-11,67,774,103799,232,197,269,NA,182,64,62,0.763187,0.745672
2018-10-05,"hhs3",2018-09-23,2017-06-18,66,847,105017,239,243,258,NA,221,74,51,0.803839,0.806536
2018-10-05,"hhs3",2018-09-23,2017-06-25,65,710,91822,221,188,234,NA,175,65,48,0.772005,0.773235
2018-10-05,"hhs3",2018-09-23,2017-07-02,64,652,95409,229,199,196,NA,160,62,35,0.780702,0.683374
2018-10-05,"hhs3",2018-09-23,2017-07-09,63,613,97732,215,185,191,NA,159,49,29,0.742163,0.627225
2018-10-05,"hhs3",2018-09-23,2017-07-16,62,587,93637,215,176,173,NA,148,52,38,0.662374,0.626889
2018-10-05,"hhs3",2018-09-23,2017-07-23,61,586,95288,200,171,182,NA,151,48,34,0.704218,0.614978
2018-10-05,"hhs3",2018-09-23,2017-07-30,60,647,95353,213,167,220,NA,161,53,46,0.797999,0.678531
2018-10-05,"hhs3",2018-09-23,2017-08-06,59,557,92769,214,155,163,NA,167,48,24,0.586092,0.600416
2018-10-05,"hhs3",2018-09-23,2017-08-13,58,546,88074,199,160,172,NA,155,31,28,0.611163,0.619933
2018-10-05,"hhs3",2018-09-23,2017-08-20,57,606,96830,208,208,195,NA,138,40,25,0.623141,0.625839
2018-10-05,"hhs3",2018-09-23,2017-08-27,56,708,95916,208,216,251,NA,147,58,36,0.781271,0.738146
2018-10-05,"hhs3",2018-09-23,2017-09-03,55,842,102461,219,261,299,NA,169,59,54,0.855259,0.821776
2018-10-05,"hhs3",2018-09-23,2017-09-10,54,899,115897,228,241,290,NA,233,76,59,0.755999,0.775689
2018-10-05,"hhs3",2018-09-23,2017-09-17,53,999,115598,221,286,361,NA,227,68,57,0.85242,0.864202
2018-10-05,"hhs3",2018-09-23,2017-09-24,52,975,99174,213,268,376,NA,213,71,47,0.980626,0.983121
2019-10-04,"hhs3",2019-09-22,2017-10-01,103,2189,204394,363,600,739,NA,506,202,142,0.926452,1.07097
2019-10-04,"hhs3",2019-09-22,2017-10-08,102,2143,189444,358,595,707,NA,478,196,167,0.990782,1.1312
2019-10-04,"hhs3",2019-09-22,2017-10-15,101,2287,188869,363,706,765,NA,499,173,144,1.02534,1.21089
2019-10-04,"hhs3",2019-09-22,2017-10-22,100,2454,185434,352,711,853,NA,535,205,150,1.1191,1.32338
2019-10-04,"hhs3",2019-09-22,2017-10-29,99,2559,184583,358,758,827,NA,625,201,148,1.1806,1.38637
2019-10-04,"hhs3",2019-09-22,2017-11-05,98,2830,189382,358,950,865,NA,610,237,168,1.30465,1.49433
2019-10-04,"hhs3",2019-09-22,2017-11-12,97,3236,191526,358,1027,1046,NA,707,270,186,1.581,1.68959
2019-10-04,"hhs3",2019-09-22,2017-11-19,96,3071,167572,355,1021,912,NA,648,261,229,1.64013,1.83265
2019-10-04,"hhs3",2019-09-22,2017-11-26,95,3766,199459,363,1191,1118,NA,894,334,229,1.60673,1.88811
2019-10-04,"hhs3",2019-09-22,2017-12-03,94,3528,185870,357,997,1051,NA,842,355,283,1.6323,1.8981
2019-10-04,"hhs3",2019-09-22,2017-12-10,93,3896,182024,352,1106,1154,NA,972,365,299,1.83916,2.14038
2019-10-04,"hhs3",2019-09-22,2017-12-17,92,4676,184032,354,1202,1321,NA,1203,520,430,2.29733,2.54086
2019-10-04,"hhs3",2019-09-22,2017-12-24,91,6150,168846,328,1521,1387,NA,1707,805,730,3.53525,3.64237
2019-10-04,"hhs3",2019-09-22,2017-12-31,90,6488,179518,357,1137,1469,NA,1999,1010,873,3.43385,3.61412
2019-10-04,"hhs3",2019-09-22,2018-01-07,89,7632,189003,357,1102,1945,NA,2469,1182,934,3.70733,4.03803
2019-10-04,"hhs3",2019-09-22,2018-01-14,88,9208,179691,358,1385,2671,NA,2904,1337,911,4.75691,5.12435
2019-10-04,"hhs3",2019-09-22,2018-01-21,87,13577,204384,358,1884,4492,NA,4090,1857,1254,5.97045,6.64289
2019-10-04,"hhs3",2019-09-22,2018-01-28,86,16420,201199,355,2378,6156,NA,4682,1975,1229,7.06078,8.16107
2019-10-04,"hhs3",2019-09-22,2018-02-04,85,17884,206995,363,2285,6914,NA,5196,2138,1351,7.51172,8.63982
2019-10-04,"hhs3",2019-09-22,2018-02-11,84,17596,205862,354,2231,6742,NA,5064,2170,1389,7.34917,8.54747
2019-10-04,"hhs3",2019-09-22,2018-02-18,83,11901,189618,349,1619,4451,NA,3421,1445,965,5.53973,6.2763
2019-10-04,"hhs3",2019-09-22,2018-02-25,82,7602,183418,358,1152,2703,NA,2246,943,558,3.78776,4.14463
2019-10-04,"hhs3",2019-09-22,2018-03-04,81,5657,174223,348,972,2014,NA,1621,655,395,2.89521,3.24699
2019-10-04,"hhs3",2019-09-22,2018-03-11,80,5469,176535,346,838,2094,NA,1553,627,357,2.66651,3.09797
2019-10-04,"hhs3",2019-09-22,2018-03-18,79,5122,173511,344,834,1834,NA,1481,602,371,2.52981,2.95197
2019-10-04,"hhs3",2019-09-22,2018-03-25,78,4083,149760,341,693,1409,NA,1202,481,298,2.47931,2.72636
2019-10-04,"hhs3",2019-09-22,2018-04-01,77,4166,183557,341,774,1211,NA,1244,564,373,1.99038,2.26959
2019-10-04,"hhs3",2019-09-22,2018-04-08,76,3349,173724,340,598,1042,NA,923,473,313,1.73251,1.92777
2019-10-04,"hhs3",2019-09-22,2018-04-15,75,2760,172967,341,547,916,NA,764,306,227,1.49447,1.59568
2019-10-04,"hhs3",2019-09-22,2018-04-22,74,2657,172568,336,540,991,NA,654,281,191,1.33781,1.53968
2019-10-04,"hhs3",2019-09-22,2018-04-29,73,2395,170288,325,541,885,NA,539,238,192,1.25161,1.40644
2019-10-04,"hhs3",2019-09-22,2018-05-06,72,1445,149920,271,351,525,NA,320,133,116,0.886278,0.963847
2019-10-04,"hhs3",2019-09-22,2018-05-13,71,1738,178867,325,446,605,NA,395,171,121,0.866576,0.971672
2019-10-04,"hhs3",2019-09-22,2018-05-20,70,1669,173041,318,491,595,NA,351,118,114,0.90358,0.964511
2019-10-04,"hhs3",2019-09-22,2018-05-27,69,1608,169008,311,486,545,NA,347,140,90,0.923076,0.951434
2019-10-04,"hhs3",2019-09-22,2018-06-03,68,1490,171961,310,442,469,NA,345,141,93,1.00452,0.866476
2019-10-04,"hhs3",2019-09-22,2018-06-10,67,1269,159620,300,364,415,NA,306,98,86,0.728166,0.795013
2019-10-04,"hhs3",2019-09-22,2018-06-17,66,1330,161234,295,419,409,NA,324,105,73,0.689275,0.824888
2019-10-04,"hhs3",2019-09-22,2018-06-24,65,1269,161811,298,392,368,NA,321,104,84,0.689769,0.784248
2019-10-04,"hhs3",2019-09-22,2018-07-01,64,1141,154283,304,330,376,NA,258,87,90,0.665195,0.73955
2019-10-04,"hhs3",2019-09-22,2018-07-08,63,1103,159136,299,289,350,NA,287,94,83,0.65648,0.693118
2019-10-04,"hhs3",2019-09-22,2018-07-15,62,926,151647,290,257,298,NA,225,77,69,0.468338,0.610629
2019-10-04,"hhs3",2019-09-22,2018-07-22,61,872,154500,294,236,292,NA,206,89,49,0.453637,0.564401
2019-10-04,"hhs3",2019-09-22,2018-07-29,60,879,156177,295,212,314,NA,213,75,65,0.471383,0.562823
2019-10-04,"hhs3",2019-09-22,2018-08-05,59,850,156958,290,220,268,NA,237,63,62,0.47077,0.541546
2019-10-04,"hhs3",2019-09-22,2018-08-12,58,879,153810,291,243,297,NA,207,76,56,0.48385,0.571484
2019-10-04,"hhs3",2019-09-22,2018-08-19,57,1031,154663,291,305,305,NA,272,82,67,0.620948,0.666611
2019-10-04,"hhs3",2019-09-22,2018-08-26,56,1129,166003,294,302,396,NA,271,88,72,0.581021,0.680108
2019-10-04,"hhs3",2019-09-22,2018-09-02,55,1315,162909,293,339,489,NA,306,102,79,0.702887,0.807199
2019-10-04,"hhs3",2019-09-22,2018-09-09,54,1599,167535,303,421,604,NA,355,133,86,0.773528,0.954427
2019-10-04,"hhs3",2019-09-22,2018-09-16,53,1838,171067,298,473,661,NA,469,138,97,0.897002,1.07443
2019-10-04,"hhs3",2019-09-22,2018-09-23,52,2131,172770,304,537,812,NA,511,174,97,1.04843,1.23343
2020-10-02,"hhs3",2020-09-20,2018-09-30,103,2388,188085,354,615,875,NA,554,183,161,1.02938,1.26964
2020-10-02,"hhs3",2020-09-20,2018-10-07,102,2600,189515,357,672,944,NA,612,217,155,1.12617,1.37192
2020-10-02,"hhs3",2020-09-20,2018-10-14,101,2837,183122,355,722,1017,NA,686,233,179,1.30645,1.54924
2020-10-02,"hhs3",2020-09-20,2018-10-21,100,2788,183213,363,760,961,NA,652,243,172,1.29501,1.52173
2020-10-02,"hhs3",2020-09-20,2018-10-28,99,3121,184929,359,832,1168,NA,702,259,160,1.50833,1.68767
2020-10-02,"hhs3",2020-09-20,2018-11-04,98,3156,177189,349,908,1116,NA,684,258,190,1.5906,1.78115
2020-10-02,"hhs3",2020-09-20,2018-11-11,97,3138,163805,339,893,1064,NA,714,254,213,1.542,1.91569
2020-10-02,"hhs3",2020-09-20,2018-11-18,96,3172,143526,341,1079,949,NA,677,245,222,1.82669,2.21005
2020-10-02,"hhs3",2020-09-20,2018-11-25,95,3876,198732,348,1155,1101,NA,955,365,300,1.66322,1.95037
2020-10-02,"hhs3",2020-09-20,2018-12-02,94,3470,167145,346,1066,1063,NA,807,321,213,1.6979,2.07604
2020-10-02,"hhs3",2020-09-20,2018-12-09,93,3952,163633,338,1234,1241,NA,917,359,201,2.07991,2.41516
2020-10-02,"hhs3",2020-09-20,2018-12-16,92,4522,171862,339,1370,1437,NA,1053,380,282,2.42371,2.63118
2020-10-02,"hhs3",2020-09-20,2018-12-23,91,4712,144371,344,1495,1219,NA,1164,507,327,3.02437,3.26381
2020-10-02,"hhs3",2020-09-20,2018-12-30,90,5486,171736,347,1495,1214,NA,1573,692,512,3.0555,3.19444
2020-10-02,"hhs3",2020-09-20,2019-01-06,89,5080,175979,348,1091,1434,NA,1484,655,416,2.70743,2.88671
2020-10-02,"hhs3",2020-09-20,2019-01-13,88,5084,169170,350,1089,1678,NA,1438,548,331,3.00594,3.00526
2020-10-02,"hhs3",2020-09-20,2019-01-20,87,6254,173094,357,1322,2104,NA,1827,653,348,3.42145,3.61307
2020-10-02,"hhs3",2020-09-20,2019-01-27,86,7173,166393,355,1253,2598,NA,2139,762,421,3.61022,4.31088
2020-10-02,"hhs3",2020-09-20,2019-02-03,85,9529,195778,354,1643,3517,NA,2683,1061,625,4.22377,4.86725
2020-10-02,"hhs3",2020-09-20,2019-02-10,84,9956,187822,356,1727,3869,NA,2705,1042,613,4.46423,5.30076
2020-10-02,"hhs3",2020-09-20,2019-02-17,83,10413,179319,349,1684,3843,NA,2998,1149,739,4.63998,5.80697
2020-10-02,"hhs3",2020-09-20,2019-02-24,82,9737,189379,357,1503,3691,NA,2728,1114,701,4.39673,5.14154
2020-10-02,"hhs3",2020-09-20,2019-03-03,81,9321,187078,353,1450,3497,NA,2585,1112,677,4.24765,4.98241
2020-10-02,"hhs3",2020-09-20,2019-03-10,80,9558,194289,351,1613,3624,NA,2618,1022,681,4.33347,4.91948
2020-10-02,"hhs3",2020-09-20,2019-03-17,79,7964,207067,350,1397,2859,NA,2163,886,659,3.57671,3.8461
2020-10-02,"hhs3",2020-09-20,2019-03-24,78,6558,187925,352,1218,2399,NA,1670,710,561,3.12954,3.48969
2020-10-02,"hhs3",2020-09-20,2019-03-31,77,5171,181765,351,995,1823,NA,1364,553,436,2.46967,2.84488
2020-10-02,"hhs3",2020-09-20,2019-04-07,76,4231,185314,348,880,1445,NA,1092,445,369,1.96737,2.28315
2020-10-02,"hhs3",2020-09-20,2019-04-14,75,2992,171632,347,769,941,NA,733,294,255,1.51843,1.74326
2020-10-02,"hhs3",2020-09-20,2019-04-21,74,2800,184578,358,813,849,NA,629,269,240,1.2436,1.51697
2020-10-02,"hhs3",2020-09-20,2019-04-28,73,2479,186800,355,689,806,NA,567,209,208,1.08402,1.32709
2020-10-02,"hhs3",2020-09-20,2019-05-05,72,2344,182604,344,690,797,NA,494,176,187,1.02676,1.28365
2020-10-02,"hhs3",2020-09-20,2019-05-12,71,1904,135850,261,557,658,NA,381,168,140,0.932613,1.40155
2020-10-02,"hhs3",2020-09-20,2019-05-19,70,2234,173075,296,676,740,NA,459,179,180,1.01843,1.29077
2020-10-02,"hhs3",2020-09-20,2019-05-26,69,2141,169447,290,649,705,NA,431,183,173,1.04391,1.26352
2020-10-02,"hhs3",2020-09-20,2019-06-02,68,1880,162629,296,563,595,NA,419,164,139,0.916497,1.15601
2020-10-02,"hhs3",2020-09-20,2019-06-09,67,1644,160863,301,488,546,NA,378,121,111,0.757823,1.02199
2020-10-02,"hhs3",2020-09-20,2019-06-16,66,1507,149139,287,396,465,NA,362,148,136,0.750334,1.01047
2020-10-02,"hhs3",2020-09-20,2019-06-23,65,1338,152691,261,384,400,NA,322,109,123,0.629509,0.87628
2020-10-02,"hhs3",2020-09-20,2019-06-30,64,1154,149553,294,319,348,NA,272,110,105,0.542949,0.771633
2020-10-02,"hhs3",2020-09-20,2019-07-07,63,1149,155484,284,294,370,NA,268,125,92,0.518661,0.738983
2020-10-02,"hhs3",2020-09-20,2019-07-14,62,1101,154292,287,285,364,NA,248,110,94,0.523784,0.713582
2020-10-02,"hhs3",2020-09-20,2019-07-21,61,1037,153919,289,272,333,NA,252,112,68,0.496675,0.673731
2020-10-02,"hhs3",2020-09-20,2019-07-28,60,1004,150077,285,245,320,NA,264,88,87,0.486716,0.66899
2020-10-02,"hhs3",2020-09-20,2019-08-04,59,915,153294,291,241,281,NA,239,76,78,0.461385,0.596892
2020-10-02,"hhs3",2020-09-20,2019-08-11,58,1083,156803,293,330,320,NA,272,92,69,0.486512,0.690676
2020-10-02,"hhs3",2020-09-20,2019-08-18,57,1191,155948,296,325,368,NA,313,104,81,0.517061,0.763716
2020-10-02,"hhs3",2020-09-20,2019-08-25,56,1310,164670,306,343,432,NA,345,106,84,0.539185,0.79553
2020-10-02,"hhs3",2020-09-20,2019-09-01,55,1565,175453,303,410,577,NA,331,134,113,0.639543,0.891977
2020-10-02,"hhs3",2020-09-20,2019-09-08,54,1937,177663,309,460,742,NA,484,141,110,0.78208,1.09027
2020-10-02,"hhs3",2020-09-20,2019-09-15,53,2220,177412,309,547,860,NA,541,172,100,0.878713,1.25132
2020-10-02,"hhs3",2020-09-20,2019-09-22,52,2539,182236,313,644,930,NA,635,190,140,0.981034,1.39325
2021-10-08,"hhs3",2021-09-26,2019-09-29,104,3055,234770,416,797,1055,NA,754,267,182,1.16365,1.30127
2021-10-08,"hhs3",2021-09-26,2019-10-06,103,3436,237191,423,874,1137,NA,844,331,250,1.28536,1.44862
2021-10-08,"hhs3",2021-09-26,2019-10-13,102,3554,227164,418,986,1118,NA,842,338,270,1.40386,1.56451
2021-10-08,"hhs3",2021-09-26,2019-10-20,101,4083,239162,431,1079,1322,NA,1044,382,256,1.5576,1.70721
2021-10-08,"hhs3",2021-09-26,2019-10-27,100,4001,234242,421,1133,1338,NA,929,350,251,1.5272,1.70806
2021-10-08,"hhs3",2021-09-26,2019-11-03,99,4379,234584,429,1265,1405,NA,1069,391,249,1.69368,1.86671
2021-10-08,"hhs3",2021-09-26,2019-11-10,98,4833,230308,420,1362,1630,NA,1158,415,268,1.86702,2.09849
2021-10-08,"hhs3",2021-09-26,2019-11-17,97,5563,241623,423,1567,1931,NA,1251,516,298,2.05799,2.30235
2021-10-08,"hhs3",2021-09-26,2019-11-24,96,5916,212108,421,1858,1887,NA,1346,480,345,2.39073,2.78915
2021-10-08,"hhs3",2021-09-26,2019-12-01,95,6462,235580,414,1584,2155,NA,1780,549,394,2.4231,2.74302
2021-10-08,"hhs3",2021-09-26,2019-12-08,94,8352,238415,421,1960,3221,NA,2086,632,453,2.98098,3.50314
2021-10-08,"hhs3",2021-09-26,2019-12-15,93,11147,241177,421,2378,4726,NA,2728,774,541,3.91613,4.62192
2021-10-08,"hhs3",2021-09-26,2019-12-22,92,15280,230061,423,3347,5743,NA,4101,1211,878,5.64113,6.64172
2021-10-08,"hhs3",2021-09-26,2019-12-29,91,15286,247495,421,3240,4229,NA,5062,1565,1190,5.48181,6.17629
2021-10-08,"hhs3",2021-09-26,2020-01-05,90,12087,247105,424,2233,3595,NA,4047,1311,901,4.40187,4.89144
2021-10-08,"hhs3",2021-09-26,2020-01-12,89,12297,245508,426,2259,4403,NA,3677,1194,764,4.61257,5.0088
2021-10-08,"hhs3",2021-09-26,2020-01-19,88,13917,239344,420,2485,5202,NA,4099,1396,735,5.28306,5.81464
2021-10-08,"hhs3",2021-09-26,2020-01-26,87,17670,256167,425,2774,6891,NA,5385,1748,872,6.30302,6.89784
2021-10-08,"hhs3",2021-09-26,2020-02-02,86,18694,257695,424,2740,7200,NA,5763,1938,1053,6.49099,7.25431
2021-10-08,"hhs3",2021-09-26,2020-02-09,85,17353,272338,423,2593,6348,NA,5466,1889,1057,5.78865,6.37186
2021-10-08,"hhs3",2021-09-26,2020-02-16,84,14538,246032,426,2277,4986,NA,4674,1710,891,5.27725,5.90899
2021-10-08,"hhs3",2021-09-26,2020-02-23,83,14126,248312,420,2126,4702,NA,4671,1706,921,5.16024,5.68881
2021-10-08,"hhs3",2021-09-26,2020-03-01,82,14727,262206,417,2069,4777,NA,4944,1835,1102,5.13153,5.61658
